template,frequency
"The [X], who explained, is [Y]",1
"The [X], who was Watkins by birth, is [Y]",1
"The [X], who was same as me, is [Y]",1
"The [X], who was killed on the gallops, is [Y]",1
"The [X], who told Oliver about the pictures, is [Y]",1
"The [X], who told did go Peregrine, is [Y]",1
"The [X], who gave opportunities, is [Y]",1
"The [X], who wished both doubt, is [Y]",1
"The [X], who drove into the yard, is [Y]",1
"The [X], who knew at a embrace, is [Y]",1
"The [X], who noted with a wince, is [Y]",1
"The [X], who realized the disaster, is [Y]",1
"The [X], who was right, is [Y]",6
"The [X], who melted with pity, is [Y]",1
"The [X], who moved guests, is [Y]",1
"The [X], who replied Cassidy, is [Y]",1
"The [X], who ate in the kitchen, is [Y]",1
"The [X], who said I, is [Y]",3
"The [X], who was plain, is [Y]",2
"The [X], who cleared throat, is [Y]",3
"The [X], who stirred, is [Y]",1
"The [X], who ate with Mona, is [Y]",1
"The [X], who let flatware, is [Y]",1
"The [X], who collected the things, is [Y]",1
"The [X], who led the way, is [Y]",1
"The [X], who was an ordeal, is [Y]",1
"The [X], who regretted the Vines, is [Y]",1
"The [X], who apologized to Mona, is [Y]",1
"The [X], who led a existence, is [Y]",1
"The [X], who was wrong in surprise, is [Y]",1
"The [X], who was the songs, is [Y]",1
"The [X], who travelled by bus, is [Y]",1
"The [X], who followed, is [Y]",5
"The [X], who depended on her, is [Y]",1
"The [X], who exhausted her, is [Y]",1
"The [X], who fell over one night, is [Y]",1
"The [X], who was the result of idea, is [Y]",1
"The [X], who engaged a jumper, is [Y]",1
"The [X], who threw to look, is [Y]",1
"The [X], who rented a horse, is [Y]",1
"The [X], who sat beside her, is [Y]",1
"The [X], who was it, is [Y]",8
"The [X], who finished the shed, is [Y]",1
"The [X], who pulsed in her, is [Y]",1
"The [X], who saw dramas, is [Y]",1
"The [X], who played lament, is [Y]",1
"The [X], who understood the music, is [Y]",1
"The [X], who used to write more, is [Y]",1
"The [X], who made a face, is [Y]",1
"The [X], who said her, is [Y]",2
"The [X], who throttled Joanie, is [Y]",1
"The [X], who told them, is [Y]",2
"The [X], who expected little, is [Y]",1
"The [X], who expected it, is [Y]",2
"The [X], who was I, is [Y]",1
"The [X], who thanked to do you, is [Y]",1
"The [X], who let happy, is [Y]",1
"The [X], who ed what, is [Y]",1
"The [X], who took comfortable, is [Y]",1
"The [X], who walked sturdily into the kitchen, is [Y]",1
"The [X], who sucked eggs, is [Y]",1
"The [X], who began to giggle, is [Y]",1
"The [X], who strode disgustedly out the room, is [Y]",1
"The [X], who made the she, is [Y]",1
"The [X], who —waed about America, is [Y]",1
"The [X], who was away from home, is [Y]",1
"The [X], who went with her, is [Y]",1
"The [X], who formed a plan, is [Y]",1
"The [X], who fulfilled obligations, is [Y]",1
"The [X], who moved into the quarters, is [Y]",1
"The [X], who called signatures, is [Y]",1
"The [X], who went to the door, is [Y]",1
"The [X], who offered to leave, is [Y]",1
"The [X], who begged to, is [Y]",1
"The [X], who was essential, is [Y]",2
"The [X], who cleared the supper, is [Y]",1
"The [X], who asked about what, is [Y]",1
"The [X], who let do, is [Y]",1
"The [X], who urged had reward Oliver, is [Y]",1
"The [X], who made a will, is [Y]",1
"The [X], who wanted everything, is [Y]",1
"The [X], who brought a will, is [Y]",1
"The [X], who asked her for beneficiaries, is [Y]",1
"The [X], who wanted bike, is [Y]",1
"The [X], who asked to give Cass, is [Y]",1
"The [X], who supposed could distribute the least, is [Y]",1
"The [X], who smiled back from the bar, is [Y]",1
"The [X], who went on tour, is [Y]",1
"The [X], who won a Prix, is [Y]",1
"The [X], who thought happier, is [Y]",1
"The [X], who settled Mona into the apartment, is [Y]",1
"The [X], who saved a little, is [Y]",1
"The [X], who managed life, is [Y]",1
"The [X], who payed her over the top, is [Y]",1
"The [X], who needed another horse, is [Y]",1
"The [X], who mucked the gray, is [Y]",1
"The [X], who reached fifteen, is [Y]",1
"The [X], who felt feverish, is [Y]",1
"The [X], who knew ill, is [Y]",1
"The [X], who said would go the horses, is [Y]",1
"The [X], who felt unwell to do, is [Y]",1
"The [X], who felt better, is [Y]",1
"The [X], who gave a prescription, is [Y]",1
"The [X], who took aspirin, is [Y]",1
"The [X], who kept warm, is [Y]",1
"The [X], who drank a lot, is [Y]",1
"The [X], who let me, is [Y]",1
"The [X], who was a woman, is [Y]",1
"The [X], who went to bed, is [Y]",1
"The [X], who was fine, is [Y]",1
"The [X], who cycled back to the yard, is [Y]",1
"The [X], who leaved the horses, is [Y]",1
"The [X], who undressed into nightgown, is [Y]",1
"The [X], who made worse, is [Y]",1
"The [X], who remembered aspirin, is [Y]",1
"The [X], who dozed the rounds, is [Y]",1
"The [X], who felt shy to enter apartment, is [Y]",1
"The [X], who opened the door, is [Y]",1
"The [X], who took time, is [Y]",3
"The [X], who turned pages in a file, is [Y]",1
"The [X], who saw a daughter, is [Y]",1
"The [X], who let enlist, is [Y]",1
"The [X], who phoned Joanie, is [Y]",1
"The [X], who did with some nursing, is [Y]",1
"The [X], who changed sheets, is [Y]",1
"The [X], who made cups, is [Y]",1
"The [X], who gave drinks, is [Y]",1
"The [X], who had meetings, is [Y]",1
"The [X], who put them, is [Y]",1
"The [X], who wrote it, is [Y]",1
"The [X], who looked after her, is [Y]",1
"The [X], who ed the phone, is [Y]",1
"The [X], who revolted her to nausea, is [Y]",1
"The [X], who lied like a log, is [Y]",1
"The [X], who shed sleep, is [Y]",1
"The [X], who went into room, is [Y]",1
"The [X], who did what, is [Y]",2
"The [X], who came time, is [Y]",1
"The [X], who told, is [Y]",1
"The [X], who insisted fluids, is [Y]",1
"The [X], who said anything, is [Y]",3
"The [X], who had the energy, is [Y]",1
"The [X], who was despair in voice, is [Y]",1
"The [X], who had to alert Vine, is [Y]",1
"The [X], who used phone, is [Y]",1
"The [X], who saw sure, is [Y]",1
"The [X], who raised eyes, is [Y]",1
"The [X], who informed Vine, is [Y]",1
"The [X], who was the doctor, is [Y]",1
"The [X], who shed fluids, is [Y]",1
"The [X], who understood the danger, is [Y]",1
"The [X], who excused himself, is [Y]",1
"The [X], who sat in the kitchen, is [Y]",1
"The [X], who was the them, is [Y]",1
"The [X], who killed _, is [Y]",1
"The [X], who clenched fists, is [Y]",1
"The [X], who killed her, is [Y]",1
"The [X], who thought had to, is [Y]",1
"The [X], who convicted her, is [Y]",1
"The [X], who decided to consult door, is [Y]",1
"The [X], who bequeathed, is [Y]",1
"The [X], who found a home, is [Y]",1
"The [X], who drove Rover, is [Y]",1
"The [X], who stood shivering, is [Y]",1
"The [X], who stopped the exodus, is [Y]",1
"The [X], who said to pick, is [Y]",1
"The [X], who found she, is [Y]",1
"The [X], who slammed things about, is [Y]",1
"The [X], who ed the house, is [Y]",1
"The [X], who leaved book, is [Y]",1
"The [X], who thought what, is [Y]",4
"The [X], who did about the rent, is [Y]",1
"The [X], who said he, is [Y]",5
"The [X], who reached Peregrine, is [Y]",1
"The [X], who said with authority, is [Y]",1
"The [X], who was valuable, is [Y]",1
"The [X], who got the bit, is [Y]",1
"The [X], who was livid, is [Y]",1
"The [X], who was fond of her, is [Y]",1
"The [X], who asked which them, is [Y]",1
"The [X], who flew to Scotland, is [Y]",1
"The [X], who had a engagement, is [Y]",1
"The [X], who offered to go her, is [Y]",1
"The [X], who phoned to stay Joan, is [Y]",1
"The [X], who said ill, is [Y]",1
"The [X], who lasted the subject, is [Y]",1
"The [X], who found any, is [Y]",1
"The [X], who assured will have him, is [Y]",1
"The [X], who let you, is [Y]",1
"The [X], who hunched over the table, is [Y]",1
"The [X], who sat quietly on the staircase, is [Y]",1
"The [X], who sung a song, is [Y]",1
"The [X], who told Oliver, is [Y]",1
"The [X], who vibrated with all three, is [Y]",1
"The [X], who stopped playing, is [Y]",1
"The [X], who had a name, is [Y]",1
"The [X], who took melody, is [Y]",1
"The [X], who sung it, is [Y]",1
"The [X], who heard platinum in throat, is [Y]",1
"The [X], who slept in the limousine, is [Y]",1
"The [X], who spent making, is [Y]",1
"The [X], who firmed to rock, is [Y]",1
"The [X], who was sure, is [Y]",8
"The [X], who called three morticians, is [Y]",1
"The [X], who asked questions, is [Y]",2
"The [X], who was possible, is [Y]",12
"The [X], who caught fire, is [Y]",1
"The [X], who deprived mother, is [Y]",1
"The [X], who sent a wreath, is [Y]",1
"The [X], who announced to the mourners, is [Y]",1
"The [X], who was scattered on a rosebed, is [Y]",1
"The [X], who reinvented parent, is [Y]",1
"The [X], who was of course, is [Y]",3
"The [X], who worked to keep status, is [Y]",1
"The [X], who decided to use power, is [Y]",1
"The [X], who went the horse, is [Y]",1
"The [X], who led the finale, is [Y]",1
"The [X], who took place, is [Y]",1
"The [X], who was a force to whom, is [Y]",1
"The [X], who proposed an dimension, is [Y]",1
"The [X], who shook hands, is [Y]",1
"The [X], who went gray, is [Y]",1
"The [X], who wrote contracts by the dozen, is [Y]",1
"The [X], who distilled sounds, is [Y]",1
"The [X], who pressed tracks, is [Y]",1
"The [X], who slid into the cortex, is [Y]",1
"The [X], who invited to take Vine, is [Y]",1
"The [X], who choked her, is [Y]",1
"The [X], who tried for an injunction, is [Y]",1
"The [X], who filled the magazine, is [Y]",1
"The [X], who suffered sniggers, is [Y]",1
"The [X], who was filled for the first, is [Y]",1
"The [X], who sat illegally in the aisles, is [Y]",1
"The [X], who got, is [Y]",8
"The [X], who was sold, is [Y]",1
"The [X], who was without, is [Y]",1
"The [X], who was friend, is [Y]",1
"The [X], who vibrated with music, is [Y]",1
"The [X], who flashed the horse, is [Y]",1
"The [X], who sat Cassidy, is [Y]",1
"The [X], who brought cheering, is [Y]",1
"The [X], who circled the ring, is [Y]",1
"The [X], who swept hat, is [Y]",1
"The [X], who worried the note, is [Y]",1
"The [X], who was professionals, is [Y]",1
"The [X], who rode to the center, is [Y]",1
"The [X], who shed gear, is [Y]",1
"The [X], who took the microphone, is [Y]",1
"The [X], who sung of Mona, is [Y]",1
"The [X], who sung the song, is [Y]",1
"The [X], who fell silent, is [Y]",1
"The [X], who folded beams, is [Y]",1
"The [X], who returned briefly to applause, is [Y]",1
"The [X], who waved in thanks, is [Y]",1
"The [X], who spread wings, is [Y]",1
"The [X], who spilt from CDs, is [Y]",1
"The [X], who watched the cheering, is [Y]",1
"The [X], who deplored with regret, is [Y]",1
"The [X], who fell speechless with chagrin, is [Y]",1
"The [X], who looked at wife, is [Y]",1
"The [X], who cooked in kitchen, is [Y]",1
"The [X], who seemed to them, is [Y]",1
"The [X], who gave all bits, is [Y]",1
"The [X], who said over the omelets, is [Y]",1
"The [X], who was pictures of us, is [Y]",1
"The [X], who lifted the box, is [Y]",1
"The [X], who found two pages, is [Y]",1
"The [X], who unfolded frantic to conceal them, is [Y]",1
"The [X], who was a picture of a group, is [Y]",1
"The [X], who confessed to the crime, is [Y]",1
"The [X], who ran a story, is [Y]",1
"The [X], who died of a skull, is [Y]",1
"The [X], who leaved a widow, is [Y]",1
"The [X], who made photocopies of the pages, is [Y]",1
"The [X], who liked it, is [Y]",2
"The [X], who sent a letter, is [Y]",2
"The [X], who was winter at the time, is [Y]",1
"The [X], who wrote about a tramp, is [Y]",1
"The [X], who described to steal a horse, is [Y]",1
"The [X], who was cold to bones, is [Y]",1
"The [X], who stood at point, is [Y]",1
"The [X], who creaked in the wind, is [Y]",1
"The [X], who liked to have, is [Y]",1
"The [X], who liked to live the thing, is [Y]",1
"The [X], who had nest, is [Y]",1
"The [X], who echoed the anger, is [Y]",1
"The [X], who was told him, is [Y]",1
"The [X], who constituted a dwelling, is [Y]",1
"The [X], who was a hostel, is [Y]",1
"The [X], who began pulling, is [Y]",1
"The [X], who saw from faces, is [Y]",1
"The [X], who began in mind, is [Y]",1
"The [X], who walked, is [Y]",1
"The [X], who needed food, is [Y]",1
"The [X], who needed a nest, is [Y]",1
"The [X], who deepened with every step, is [Y]",1
"The [X], who looked morosely out the window, is [Y]",1
"The [X], who poured the matter for the police, is [Y]",1
"The [X], who was outraged should steal, is [Y]",1
"The [X], who said for the time, is [Y]",1
"The [X], who did little, is [Y]",1
"The [X], who disliked Smith, is [Y]",1
"The [X], who wondered what, is [Y]",1
"The [X], who arranged to have the them, is [Y]",1
"The [X], who went purchases, is [Y]",1
"The [X], who payed a fortune, is [Y]",1
"The [X], who was two points in the forehead, is [Y]",1
"The [X], who spent money, is [Y]",3
"The [X], who gave parentage, is [Y]",1
"The [X], who had to drawn, is [Y]",1
"The [X], who was well, is [Y]",2
"The [X], who was barred from racing, is [Y]",1
"The [X], who matched the changeling, is [Y]",1
"The [X], who set assistant, is [Y]",1
"The [X], who grumbled Smith, is [Y]",1
"The [X], who was an chit for each horse, is [Y]",1
"The [X], who was the numbers, is [Y]",1
"The [X], who was at fault, is [Y]",1
"The [X], who was good had asking no them, is [Y]",1
"The [X], who discovered in some respects, is [Y]",1
"The [X], who was housed in blocks, is [Y]",1
"The [X], who was allotted number, is [Y]",1
"The [X], who was found in box, is [Y]",1
"The [X], who was the customers, is [Y]",1
"The [X], who returned it to box, is [Y]",1
"The [X], who took it from the ring, is [Y]",1
"The [X], who collected the changeling, is [Y]",1
"The [X], who did without, is [Y]",1
"The [X], who auctioned hundreds of horses, is [Y]",1
"The [X], who kept records of the horses, is [Y]",1
"The [X], who sneered Smith, is [Y]",1
"The [X], who turned open on desk, is [Y]",1
"The [X], who welcomed the story, is [Y]",1
"The [X], who went for the stuff, is [Y]",1
"The [X], who reproduced the certificate, is [Y]",1
"The [X], who broadcasted both, is [Y]",1
"The [X], who produced no results, is [Y]",1
"The [X], who lied silent, is [Y]",1
"The [X], who sent all horses, is [Y]",1
"The [X], who thought of wife, is [Y]",1
"The [X], who gave, is [Y]",2
"The [X], who was a star, is [Y]",1
"The [X], who came here to me, is [Y]",1
"The [X], who came me, is [Y]",1
"The [X], who forgave blasphemy, is [Y]",1
"The [X], who spread four newspapers, is [Y]",1
"The [X], who willed they, is [Y]",1
"The [X], who wandered to the yearling, is [Y]",1
"The [X], who was old, is [Y]",6
"The [X], who was she, is [Y]",1
"The [X], who let was send it, is [Y]",1
"The [X], who was mild, is [Y]",2
"The [X], who had minded, is [Y]",1
"The [X], who wanted a wife, is [Y]",1
"The [X], who had brains, is [Y]",1
"The [X], who was Vivi, is [Y]",2
