template,frequency
"The [X], who got some residue, is [Y]",13
"The [X], who pardoned me, is [Y]",13
"The [X], who used to scrape the card, is [Y]",13
"The [X], who found a print, is [Y]",13
"The [X], who wore 1989 Jordans, is [Y]",9
"The [X], who ed a discrepancy in distribution, is [Y]",13
"The [X], who ed a hurricane off Baja, is [Y]",12
"The [X], who meant swells, is [Y]",13
"The [X], who was a lot of blood, is [Y]",11
"The [X], who was at house, is [Y]",13
"The [X], who shared it with me, is [Y]",13
"The [X], who met mother, is [Y]",13
"The [X], who was ferret, is [Y]",13
"The [X], who did the face, is [Y]",13
"The [X], who was cute, is [Y]",27
"The [X], who did the whiskers, is [Y]",13
"The [X], who was a pleasure, is [Y]",26
"The [X], who assured true, is [Y]",13
"The [X], who worked with Alex, is [Y]",11
"The [X], who worked in the ward, is [Y]",11
"The [X], who was just on way, is [Y]",13
"The [X], who had a procedure, is [Y]",13
"The [X], who got to prep, is [Y]",13
"The [X], who scrubbed, is [Y]",13
"The [X], who saw you in a minute, is [Y]",13
"The [X], who made yourself at home, is [Y]",13
"The [X], who talked, is [Y]",17
"The [X], who saved lives, is [Y]",13
"The [X], who loved you, is [Y]",45
"The [X], who ed a waxer on 6, is [Y]",13
"The [X], who was you, is [Y]",153
"The [X], who got wax, is [Y]",3
"The [X], who checked it, is [Y]",52
"The [X], who got sand in ass, is [Y]",13
"The [X], who blended, is [Y]",13
"The [X], who was cool, is [Y]",22
"The [X], who got any wax, is [Y]",13
"The [X], who was that grape, is [Y]",13
"The [X], who got the newsletter, is [Y]",13
"The [X], who heard stories, is [Y]",13
"The [X], who was Angel, is [Y]",11
"The [X], who won the Prize, is [Y]",13
"The [X], who predicted every Astrologer, is [Y]",11
"The [X], who set the clock, is [Y]",13
"The [X], who invented the mike, is [Y]",10
"The [X], who missed stakeouts, is [Y]",13
"The [X], who was the best, is [Y]",13
"The [X], who brought it on Bitch, is [Y]",15
"The [X], who leaved knee, is [Y]",13
"The [X], who ed what, is [Y]",35
"The [X], who moved, is [Y]",35
"The [X], who thought hot, is [Y]",13
"The [X], who fell for the guy, is [Y]",24
"The [X], who was evil, is [Y]",13
"The [X], who saw the agency, is [Y]",13
"The [X], who told Charlie, is [Y]",11
"The [X], who thought the first of us, is [Y]",13
"The [X], who thought Nat, is [Y]",22
"The [X], who said something, is [Y]",28
"The [X], who was engaged dresses, is [Y]",12
"The [X], who leaved us, is [Y]",15
"The [X], who went na have a Angel, is [Y]",11
"The [X], who did you, is [Y]",25
"The [X], who thought nuts, is [Y]",16
"The [X], who got small, is [Y]",16
"The [X], who shrunk, is [Y]",13
"The [X], who became like one marble, is [Y]",13
"The [X], who got excited, is [Y]",13
"The [X], who loved to ride it, is [Y]",11
"The [X], who was wet for hours, is [Y]",13
"The [X], who caught you, is [Y]",14
"The [X], who was target, is [Y]",13
"The [X], who let dirty, is [Y]",13
"The [X], who bought, is [Y]",14
"The [X], who found Leo, is [Y]",13
"The [X], who looked for Emmers, is [Y]",22
"The [X], who was mine, is [Y]",25
"The [X], who knew it, is [Y]",54
"The [X], who took all, is [Y]",22
"The [X], who was no rules, is [Y]",13
"The [X], who crossed the line, is [Y]",13
"The [X], who took those odds, is [Y]",13
"The [X], who was this, is [Y]",17
"The [X], who thought, is [Y]",7
"The [X], who was a deal, is [Y]",7
"The [X], who saw this, is [Y]",15
"The [X], who said married, is [Y]",3
"The [X], who asked married, is [Y]",13
"The [X], who was spotted Emmers, is [Y]",13
"The [X], who was on him, is [Y]",13
"The [X], who got it, is [Y]",84
"The [X], who was shut, is [Y]",13
"The [X], who was that, is [Y]",32
"The [X], who ed after Leo, is [Y]",13
"The [X], who took a guy, is [Y]",13
"The [X], who made way, is [Y]",13
"The [X], who let get, is [Y]",39
"The [X], who went na crush him, is [Y]",13
"The [X], who ed on 6, is [Y]",13
"The [X], who got ta take him, is [Y]",13
"The [X], who got him at the double, is [Y]",13
"The [X], who did with bike, is [Y]",13
"The [X], who ed dead, is [Y]",13
"The [X], who was a kid, is [Y]",13
"The [X], who knew name, is [Y]",15
"The [X], who was a picture of Dylan, is [Y]",8
"The [X], who was Zaas, is [Y]",10
"The [X], who became Sanders, is [Y]",13
"The [X], who gave a call, is [Y]",7
"The [X], who ed name, is [Y]",19
"The [X], who came from, is [Y]",13
"The [X], who was tralian, is [Y]",11
"The [X], who was the butt of every joke, is [Y]",13
"The [X], who drove an Martin, is [Y]",13
"The [X], who was asinine, is [Y]",13
"The [X], who went butties, is [Y]",13
"The [X], who got a ruling, is [Y]",13
"The [X], who went Dylan, is [Y]",11
"The [X], who was welcome, is [Y]",13
"The [X], who let me, is [Y]",38
"The [X], who drove, is [Y]",13
"The [X], who got bad, is [Y]",13
"The [X], who died, is [Y]",13
"The [X], who got some balls, is [Y]",13
"The [X], who said d put me, is [Y]",13
"The [X], who did the thing, is [Y]",15
"The [X], who was first, is [Y]",13
"The [X], who told me, is [Y]",56
"The [X], who was this guy, is [Y]",13
"The [X], who sent him to prison, is [Y]",13
"The [X], who found me, is [Y]",13
"The [X], who killed parents, is [Y]",13
"The [X], who testified against them, is [Y]",13
"The [X], who testified against the OGradys, is [Y]",13
"The [X], who had HALO, is [Y]",13
"The [X], who was one lead, is [Y]",13
"The [X], who ed right, is [Y]",39
"The [X], who needed to go, is [Y]",15
"The [X], who let it, is [Y]",13
"The [X], who knew what, is [Y]",27
"The [X], who had one, is [Y]",13
"The [X], who gave it, is [Y]",20
"The [X], who was in custody, is [Y]",13
"The [X], who knew the place, is [Y]",13
"The [X], who worried about a thing, is [Y]",13
"The [X], who set foot in Central, is [Y]",11
"The [X], who dug it, is [Y]",26
"The [X], who was house, is [Y]",14
"The [X], who was in any trou, is [Y]",10
"The [X], who looked at those knockers, is [Y]",16
"The [X], who saw you, is [Y]",52
"The [X], who recognized this man, is [Y]",13
"The [X], who knew who, is [Y]",26
"The [X], who called him, is [Y]",14
"The [X], who was a mystery, is [Y]",13
"The [X], who came to us, is [Y]",13
"The [X], who was found wandering, is [Y]",13
"The [X], who found nothing, is [Y]",7
"The [X], who was idiosyncrasies, is [Y]",13
"The [X], who was a child, is [Y]",13
"The [X], who came time for haircut, is [Y]",9
"The [X], who protected Max, is [Y]",13
"The [X], who said this benefactor of orphanage, is [Y]",13
"The [X], who was an angel, is [Y]",17
"The [X], who had contact with him, is [Y]",13
"The [X], who sent gifts, is [Y]",13
"The [X], who was a ride, is [Y]",13
"The [X], who said you, is [Y]",19
"The [X], who consisted mostly of clypeiform, is [Y]",11
"The [X], who ed traces of fuel, is [Y]",13
"The [X], who was seen Extreme, is [Y]",13
"The [X], who was a movie, is [Y]",13
"The [X], who was on, is [Y]",13
"The [X], who got ta say, is [Y]",13
"The [X], who was the worlds, is [Y]",13
"The [X], who thought a waxer, is [Y]",13
"The [X], who was I, is [Y]",16
"The [X], who ed Charlie, is [Y]",11
"The [X], who was the name of bull, is [Y]",13
"The [X], who looked tight, is [Y]",13
"The [X], who was like a fortress, is [Y]",13
"The [X], who thought cargos, is [Y]",13
"The [X], who got you, is [Y]",28
"The [X], who checked the photo, is [Y]",13
"The [X], who ed man, is [Y]",13
"The [X], who did a dance, is [Y]",13
"The [X], who made a love, is [Y]",13
"The [X], who looked much like any Paddy, is [Y]",13
"The [X], who heard of no Irish, is [Y]",13
"The [X], who ed ours, is [Y]",13
"The [X], who gave papers, is [Y]",13
"The [X], who let you, is [Y]",27
"The [X], who had a set, is [Y]",13
"The [X], who got a whiff, is [Y]",13
"The [X], who got this stuff, is [Y]",13
"The [X], who was heavy, is [Y]",13
"The [X], who said a break, is [Y]",13
"The [X], who smelt a rat, is [Y]",13
"The [X], who was platinum, is [Y]",13
"The [X], who was titanium, is [Y]",13
"The [X], who was less than that, is [Y]",13
"The [X], who came get, is [Y]",11
"The [X], who ed the rush, is [Y]",20
"The [X], who was waited, is [Y]",13
"The [X], who was waited for you, is [Y]",13
"The [X], who saw a arse, is [Y]",13
"The [X], who got a lot, is [Y]",11
"The [X], who stole backs, is [Y]",13
"The [X], who gave the rings, is [Y]",39
"The [X], who lost those, is [Y]",13
"The [X], who took them, is [Y]",14
"The [X], who dreamt, is [Y]",13
"The [X], who got to see you, is [Y]",13
"The [X], who kept dreaming, is [Y]",13
"The [X], who got the lights, is [Y]",13
"The [X], who liked it with the light, is [Y]",14
"The [X], who knew me, is [Y]",13
"The [X], who was the one, is [Y]",19
"The [X], who got to say, is [Y]",13
"The [X], who wanted what, is [Y]",13
"The [X], who had you, is [Y]",12
"The [X], who got the rings, is [Y]",26
"The [X], who let them, is [Y]",15
"The [X], who hurt me, is [Y]",13
"The [X], who went na teach you, is [Y]",13
"The [X], who heard them, is [Y]",13
"The [X], who hit it, is [Y]",27
"The [X], who gave that, is [Y]",14
"The [X], who knew that, is [Y]",37
"The [X], who gave room, is [Y]",26
"The [X], who was the cock, is [Y]",13
"The [X], who was the beaver, is [Y]",13
"The [X], who was the mascots, is [Y]",11
"The [X], who was made for each other, is [Y]",13
"The [X], who contacted Charlie, is [Y]",11
"The [X], who phoned the girls, is [Y]",13
"The [X], who showed the thing, is [Y]",13
"The [X], who was dangerous, is [Y]",15
"The [X], who had fun, is [Y]",22
"The [X], who said this, is [Y]",16
"The [X], who had no idea, is [Y]",40
"The [X], who thought the responsibility, is [Y]",13
"The [X], who got into house, is [Y]",8
"The [X], who lost all spontaneity, is [Y]",13
"The [X], who did whatever, is [Y]",15
"The [X], who asked her, is [Y]",15
"The [X], who was a wildcat, is [Y]",13
"The [X], who gave good, is [Y]",13
"The [X], who explained to father, is [Y]",13
"The [X], who thought you, is [Y]",42
"The [X], who knew a neurosurgeon, is [Y]",13
"The [X], who discovered alive, is [Y]",12
"The [X], who made you, is [Y]",32
"The [X], who was relieved, is [Y]",13
"The [X], who knew these years, is [Y]",13
"The [X], who was a team, is [Y]",10
"The [X], who took 12 sailors, is [Y]",9
"The [X], who imagined the positions, is [Y]",13
"The [X], who wished you, is [Y]",18
"The [X], who was proud, is [Y]",13
"The [X], who went na take a shower, is [Y]",13
"The [X], who imagined, is [Y]",13
"The [X], who went na give a, is [Y]",10
"The [X], who knew we, is [Y]",13
"The [X], who knew to take this kind, is [Y]",13
"The [X], who ed something, is [Y]",13
"The [X], who was right, is [Y]",31
"The [X], who twirled me, is [Y]",11
"The [X], who let talk about it, is [Y]",13
"The [X], who hered stuff, is [Y]",13
"The [X], who loved these boots, is [Y]",13
"The [X], who risked ass, is [Y]",13
"The [X], who forgave myself, is [Y]",10
"The [X], who went from, is [Y]",13
"The [X], who needed to eep, is [Y]",3
"The [X], who broke, is [Y]",14
"The [X], who had the power, is [Y]",13
"The [X], who gave rings to a guy, is [Y]",13
"The [X], who was secure, is [Y]",13
"The [X], who breathed easier, is [Y]",13
"The [X], who was safe, is [Y]",14
"The [X], who hoped to work, is [Y]",13
"The [X], who was a reach for a guy, is [Y]",13
"The [X], who got who, is [Y]",13
"The [X], who had one ring, is [Y]",13
"The [X], who needed the other, is [Y]",13
"The [X], who wanted a suspect, is [Y]",13
"The [X], who set Seamus, is [Y]",13
"The [X], who turned him, is [Y]",13
"The [X], who was good to move, is [Y]",13
"The [X], who got ta make, is [Y]",13
"The [X], who went late, is [Y]",20
"The [X], who worked with me, is [Y]",13
"The [X], who was in school, is [Y]",13
"The [X], who saw me, is [Y]",14
"The [X], who messed with a do, is [Y]",13
"The [X], who got the line, is [Y]",13
"The [X], who called from car, is [Y]",13
"The [X], who went secure, is [Y]",13
"The [X], who was off the case, is [Y]",13
"The [X], who had the rings, is [Y]",13
"The [X], who called buyer, is [Y]",13
"The [X], who followed the stars, is [Y]",13
"The [X], who took shore, is [Y]",26
"The [X], who stopped on a stair, is [Y]",13
"The [X], who found a man, is [Y]",13
"The [X], who heard me, is [Y]",15
"The [X], who went to configuration, is [Y]",26
"The [X], who was on it, is [Y]",28
"The [X], who sold the list, is [Y]",26
"The [X], who took care of them, is [Y]",13
"The [X], who was some bullshit, is [Y]",13
"The [X], who had a case, is [Y]",13
"The [X], who tried to outrun past, is [Y]",13
"The [X], who put friends, is [Y]",13
"The [X], who was in danger, is [Y]",13
"The [X], who went na replace me, is [Y]",13
"The [X], who was who, is [Y]",14
"The [X], who was like diamonds, is [Y]",13
"The [X], who had to find them, is [Y]",13
"The [X], who was unique, is [Y]",13
"The [X], who searched that, is [Y]",13
"The [X], who got that thing, is [Y]",13
"The [X], who was an God, is [Y]",13
"The [X], who was a Pisces, is [Y]",13
"The [X], who proved tough, is [Y]",11
"The [X], who could you, is [Y]",13
"The [X], who reminded unique, is [Y]",13
"The [X], who knew you, is [Y]",25
"The [X], who had the HALO, is [Y]",10
"The [X], who enjoyed knocking, is [Y]",12
"The [X], who took orders from a box, is [Y]",13
"The [X], who worked for myself, is [Y]",13
"The [X], who gave this twinge, is [Y]",13
"The [X], who was different, is [Y]",13
"The [X], who loved the office, is [Y]",11
"The [X], who was sure, is [Y]",34
"The [X], who had a fun, is [Y]",13
"The [X], who worried, is [Y]",14
"The [X], who had trouble, is [Y]",14
"The [X], who proved the best, is [Y]",13
"The [X], who did I, is [Y]",14
"The [X], who was able to accept, is [Y]",13
"The [X], who heard the pitch, is [Y]",13
"The [X], who was seductive, is [Y]",13
"The [X], who went rogue on the case, is [Y]",13
"The [X], who got you out, is [Y]",9
"The [X], who lost me, is [Y]",13
"The [X], who kept me from it, is [Y]",13
"The [X], who was to written, is [Y]",13
"The [X], who did this, is [Y]",29
"The [X], who was the answer, is [Y]",13
"The [X], who had to outthink Madison, is [Y]",13
"The [X], who ed a downtown, is [Y]",13
"The [X], who ed Shore, is [Y]",13
"The [X], who thought s kill us, is [Y]",13
"The [X], who believed it, is [Y]",15
"The [X], who was here in Hollywood, is [Y]",11
"The [X], who knew were do it, is [Y]",13
"The [X], who lost mind, is [Y]",15
"The [X], who went na talk, is [Y]",15
"The [X], who welcomed to the World, is [Y]",11
"The [X], who gave the map, is [Y]",13
"The [X], who heard the sequels, is [Y]",13
"The [X], who was a classic, is [Y]",13
"The [X], who buttoned jacket, is [Y]",26
"The [X], who was on the floor, is [Y]",13
"The [X], who was under arrest, is [Y]",17
"The [X], who used to wear Kevlar, is [Y]",11
"The [X], who recognized that arse, is [Y]",13
"The [X], who brought it on bitch, is [Y]",13
"The [X], who was a blast, is [Y]",13
"The [X], who stood for, is [Y]",3
"The [X], who got that bitch, is [Y]",26
"The [X], who killed, is [Y]",11
"The [X], who wanted who, is [Y]",13
"The [X], who looked inside heart, is [Y]",13
"The [X], who was nothing like you, is [Y]",13
"The [X], who had something, is [Y]",27
"The [X], who enjoyed heaven, is [Y]",13
"The [X], who went to hell, is [Y]",14
"The [X], who scratched her, is [Y]",13
"The [X], who kicked her, is [Y]",13
"The [X], who kicked ass, is [Y]",13
"The [X], who told you, is [Y]",41
"The [X], who did it without you, is [Y]",13
"The [X], who heard that, is [Y]",13
"The [X], who heard it, is [Y]",13
"The [X], who knew a genius, is [Y]",13
"The [X], who was a Bosley, is [Y]",11
"The [X], who made it, is [Y]",46
"The [X], who finished her, is [Y]",13
"The [X], who was a woman, is [Y]",14
"The [X], who had to her, is [Y]",13
"The [X], who was on a out, is [Y]",13
"The [X], who was back in the game, is [Y]",13
"The [X], who knew beautiful, is [Y]",7
"The [X], who wanted to ask this, is [Y]",13
"The [X], who knew a step, is [Y]",13
"The [X], who guessed what, is [Y]",13
"The [X], who went na get, is [Y]",26
"The [X], who ed great, is [Y]",13
"The [X], who was Spike, is [Y]",13
"The [X], who got to kick butt, is [Y]",13
"The [X], who thought that, is [Y]",14
"The [X], who went back to life, is [Y]",13
"The [X], who was life, is [Y]",11
"The [X], who loved family, is [Y]",20
"The [X], who knew to take things, is [Y]",13
"The [X], who ed an ember in ass, is [Y]",13
"The [X], who got this to the lab, is [Y]",13
"The [X], who crawled, is [Y]",13
"The [X], who liked the patch, is [Y]",11
"The [X], who let patch, is [Y]",13
"The [X], who was on fire, is [Y]",13
"The [X], who looked the game, is [Y]",3
"The [X], who liked to introduce Wixon, is [Y]",10
"The [X], who worked on projects, is [Y]",10
"The [X], who got Wax, is [Y]",10
"The [X], who was time--, is [Y]",3
"The [X], who thought a deal, is [Y]",6
