template,frequency
"The [X], who was essential to create an presence, is [Y]",1
"The [X], who created is use a website, is [Y]",1
"The [X], who was a service, is [Y]",6
"The [X], who was HCL, is [Y]",1
"The [X], who was native to Africa, is [Y]",1
"The [X], who was used for centuries, is [Y]",5
"The [X], who used as a supplement, is [Y]",1
"The [X], who worked by the enzyme, is [Y]",1
"The [X], who allowed these activity, is [Y]",1
"The [X], who was shown to stimulate receptors, is [Y]",2
"The [X], who allowed neurotransmitters, is [Y]",1
"The [X], who was of, is [Y]",1
"The [X], who consulted doctor, is [Y]",1
"The [X], who experienced anxiety, is [Y]",1
"The [X], who helped minimize, is [Y]",2
"The [X], who interacted with medications, is [Y]",2
"The [X], who was essential to speak a HCL, is [Y]",1
"The [X], who varied, is [Y]",2
"The [X], who started with a dose, is [Y]",1
"The [X], who chose to take HCL, is [Y]",1
"The [X], who was essential to follow the directions, is [Y]",1
"The [X], who was a alkaloid with benefits, is [Y]",1
"The [X], who was essential to be it, is [Y]",1
"The [X], who consulted with a healthcare, is [Y]",1
"The [X], who was tools, is [Y]",8
"The [X], who was transferable, is [Y]",2
"The [X], who was Skills, is [Y]",1
"The [X], who was the Skills, is [Y]",1
"The [X], who was obtained through qualifications, is [Y]",1
"The [X], who was obtained at levels, is [Y]",1
"The [X], who was assessed through tests, is [Y]",1
"The [X], who improved prospects, is [Y]",1
"The [X], who improved chances, is [Y]",1
"The [X], who helped valuable in areas, is [Y]",1
"The [X], who was the process of the organism, is [Y]",1
"The [X], who raised questions, is [Y]",4
"The [X], who was Modification, is [Y]",1
"The [X], who involved altering, is [Y]",1
"The [X], who was done through a variety, is [Y]",1
"The [X], who was to improve the performance, is [Y]",1
"The [X], who had applications, is [Y]",18
"The [X], who led to yields, is [Y]",1
"The [X], who used to create vaccines, is [Y]",1
"The [X], who was used in research, is [Y]",2
"The [X], who was at a disadvantage, is [Y]",1
"The [X], who had apparent until life, is [Y]",1
"The [X], who chose to create babies, is [Y]",1
"The [X], who led to a society, is [Y]",1
"The [X], who was used for purposes, is [Y]",3
"The [X], who thought society, is [Y]",1
"The [X], who was some benefits, is [Y]",4
"The [X], who made fair, is [Y]",1
"The [X], who understood the Effects, is [Y]",2
"The [X], who learnt about a study, is [Y]",2
"The [X], who covered the sections, is [Y]",6
"The [X], who was an aspect of production, is [Y]",1
"The [X], who aimed to evaluate the effects, is [Y]",1
"The [X], who was an nutrient, is [Y]",1
"The [X], who was a factor, is [Y]",1
"The [X], who was composed of acids, is [Y]",1
"The [X], who relied on the availability, is [Y]",1
"The [X], who considered the examples, is [Y]",1
"The [X], who resulted in force, is [Y]",2
"The [X], who used to adjust the findings, is [Y]",1
"The [X], who increased the likelihood, is [Y]",4
"The [X], who demonstrated the importance, is [Y]",4
"The [X], who learnt about Metals, is [Y]",2
"The [X], who was Metals, is [Y]",1
"The [X], who was properties, is [Y]",4
"The [X], who considered a scenario, is [Y]",3
"The [X], who supposed to join materials, is [Y]",1
"The [X], who used to promote an metal, is [Y]",1
"The [X], who was important to use Metals, is [Y]",1
"The [X], who was the Metals, is [Y]",1
"The [X], who explored can join a scenario, is [Y]",1
"The [X], who applied knowledge, is [Y]",11
"The [X], who was a function in any organization, is [Y]",1
"The [X], who explored the basics, is [Y]",15
"The [X], who was Analysis, is [Y]",1
"The [X], who involved understanding, is [Y]",7
"The [X], who acted as a liaison, is [Y]",1
"The [X], who gathered cases, is [Y]",1
"The [X], who helped the state, is [Y]",1
"The [X], who was essential to understand the state, is [Y]",1
"The [X], who involved gathering, is [Y]",4
"The [X], who started identifying, is [Y]",1
"The [X], who involved conducting, is [Y]",1
"The [X], who was to define, is [Y]",1
"The [X], who started determining, is [Y]",1
"The [X], who involved sessions, is [Y]",1
"The [X], who was to identify the reasons, is [Y]",1
"The [X], who was a skill in industries, is [Y]",1
"The [X], who analyzed trends, is [Y]",1
"The [X], who looked at practice, is [Y]",1
"The [X], who improved processes, is [Y]",1
"The [X], who used Cases, is [Y]",1
"The [X], who learnt to create a gallery, is [Y]",1
"The [X], who was a collection of images, is [Y]",1
"The [X], who was of any type, is [Y]",1
"The [X], who needed to prepare images, is [Y]",1
"The [X], who chose images, is [Y]",1
"The [X], who selected to include the images, is [Y]",1
"The [X], who arranged easy to access images, is [Y]",1
"The [X], who used to do a tool, is [Y]",1
"The [X], who gave each name, is [Y]",1
"The [X], who helped track, is [Y]",2
"The [X], who took a time, is [Y]",1
"The [X], who used an tool, is [Y]",1
"The [X], who prepared images, is [Y]",1
"The [X], who was platforms, is [Y]",2
"The [X], who chose one, is [Y]",2
"The [X], who made to follow any guidelines, is [Y]",1
"The [X], who allowed images, is [Y]",2
"The [X], who created a order, is [Y]",1
"The [X], who added captions, is [Y]",2
"The [X], who provided context, is [Y]",3
"The [X], who added tags to images, is [Y]",1
"The [X], who created gallery, is [Y]",1
"The [X], who shared the link, is [Y]",1
"The [X], who sent the link, is [Y]",1
"The [X], who accessed gallery, is [Y]",1
"The [X], who embed gallery, is [Y]",1
"The [X], who shared gallery, is [Y]",1
"The [X], who used hashtags, is [Y]",1
"The [X], who created a gallery, is [Y]",1
"The [X], who understood the definition, is [Y]",1
"The [X], who was a concern, is [Y]",5
"The [X], who led to disability, is [Y]",1
"The [X], who learnt about the definition, is [Y]",1
"The [X], who was a type of injury, is [Y]",1
"The [X], who ranged from the extent, is [Y]",1
"The [X], who was a fall, is [Y]",1
"The [X], who was another cause of TBI, is [Y]",1
"The [X], who led to TBI, is [Y]",1
"The [X], who caused TBI, is [Y]",1
"The [X], who varied depending the severity, is [Y]",3
"The [X], who caused headaches, is [Y]",1
"The [X], who led to symptoms, is [Y]",1
"The [X], who experienced effects, is [Y]",1
"The [X], who reduced the risk, is [Y]",12
"The [X], who took steps, is [Y]",8
"The [X], who explored the effects, is [Y]",3
"The [X], who learnt about the charging, is [Y]",1
"The [X], who discussed the hypothesis, is [Y]",1
"The [X], who occurred, is [Y]",2
"The [X], who caused the molecules, is [Y]",1
"The [X], who created a difference, is [Y]",1
"The [X], who was the process by which, is [Y]",12
"The [X], who allowed ions, is [Y]",1
"The [X], who was pores, is [Y]",1
"The [X], who produced increases, is [Y]",1
"The [X], who discussed the effect, is [Y]",1
"The [X], who was in agreement, is [Y]",1
"The [X], who supported hypothesis, is [Y]",1
"The [X], who learnt about the effects, is [Y]",7
"The [X], who discussed the creation, is [Y]",1
"The [X], who associated with events, is [Y]",1
"The [X], who had effects, is [Y]",7
"The [X], who explored to make the effects, is [Y]",1
"The [X], who was Alcohol, is [Y]",1
"The [X], who was a substance, is [Y]",3
"The [X], who knew as ethanol, is [Y]",1
"The [X], who affected the brain, is [Y]",1
"The [X], who was absorbed into the bloodstream, is [Y]",1
"The [X], who affected functioning, is [Y]",1
"The [X], who led to judgment, is [Y]",1
"The [X], who affected responsible for the body, is [Y]",1
"The [X], who led to damage, is [Y]",2
"The [X], who included judgment, is [Y]",1
"The [X], who led to vomiting, is [Y]",1
"The [X], who was temporary, is [Y]",2
"The [X], who included damage, is [Y]",1
"The [X], who was permanent, is [Y]",1
"The [X], who drank, is [Y]",1
"The [X], who was essential to know limit, is [Y]",1
"The [X], who meant knowing, is [Y]",1
"The [X], who was important to eat the absorption, is [Y]",1
"The [X], who drank machinery, is [Y]",1
"The [X], who had consequences, is [Y]",9
"The [X], who was one of the causes, is [Y]",1
"The [X], who engaged in behaviors, is [Y]",1
"The [X], who contributed to problems, is [Y]",1
"The [X], who alleviated symptoms of anxiety, is [Y]",1
"The [X], who was lived, is [Y]",1
"The [X], who was essential to seek help, is [Y]",1
"The [X], who had both effects, is [Y]",2
"The [X], who was essential to understand the risks, is [Y]",1
"The [X], who enjoyed alcohol, is [Y]",1
"The [X], who found in beverages, is [Y]",1
"The [X], who defined alcohol, is [Y]",1
"The [X], who identified the effects, is [Y]",1
"The [X], who explained the importance, is [Y]",2
"The [X], who understood the relationship, is [Y]",1
"The [X], who learnt about the study, is [Y]",1
"The [X], who focussed on the anxiety, is [Y]",1
"The [X], who explored the factors, is [Y]",4
"The [X], who imagined a child, is [Y]",1
"The [X], who examined the stressors, is [Y]",1
"The [X], who let engage, is [Y]",3
"The [X], who thought some issues, is [Y]",1
"The [X], who prevented severe, is [Y]",1
"The [X], who was crucial in people, is [Y]",1
"The [X], who gained a understanding, is [Y]",22
"The [X], who engaged in thinking, is [Y]",1
"The [X], who understood issues, is [Y]",2
"The [X], who was crucial for businesses, is [Y]",3
"The [X], who struggled to reach audience, is [Y]",1
"The [X], who was the process of the market, is [Y]",2
"The [X], who helped audience, is [Y]",2
"The [X], who offered a range, is [Y]",5
"The [X], who worked goals, is [Y]",1
"The [X], who provided businesses with the expertise, is [Y]",1
"The [X], who helped time, is [Y]",2
"The [X], who included access to expertise, is [Y]",1
"The [X], who helped the solutions, is [Y]",1
"The [X], who measured the success, is [Y]",4
"The [X], who used to identify these metrics, is [Y]",1
"The [X], who benefited from access, is [Y]",1
"The [X], who presented challenges, is [Y]",4
"The [X], who explored to adjust the effects, is [Y]",1
"The [X], who understood to make the impact, is [Y]",1
"The [X], who was lower than level, is [Y]",1
"The [X], who affected the way, is [Y]",2
"The [X], who evaporated water, is [Y]",1
"The [X], who referred to the process, is [Y]",13
"The [X], who occurred faster due pressure, is [Y]",1
"The [X], who resulted in a cake, is [Y]",1
"The [X], who became great, is [Y]",1
"The [X], who needed to increase the amount, is [Y]",3
"The [X], who needed to adjusted, is [Y]",1
"The [X], who cooked, is [Y]",1
"The [X], who needed to use cups, is [Y]",2
"The [X], who achieved the results, is [Y]",1
"The [X], who was able to bake, is [Y]",1
"The [X], who understood the types, is [Y]",3
"The [X], who was a product, is [Y]",6
"The [X], who was the types of products, is [Y]",1
"The [X], who identified the type, is [Y]",2
"The [X], who looked at the products, is [Y]",1
"The [X], who belonged to, is [Y]",3
"The [X], who described the features, is [Y]",1
"The [X], who chose, is [Y]",1
"The [X], who imagined a owner, is [Y]",1
"The [X], who used to choose the information, is [Y]",1
"The [X], who practiced identifying, is [Y]",3
"The [X], who applied this knowledge, is [Y]",13
"The [X], who was a type of agriculture, is [Y]",1
"The [X], who became popular in years, is [Y]",2
"The [X], who explored the principles, is [Y]",5
"The [X], who was based on a set, is [Y]",1
"The [X], who focussed on, is [Y]",4
"The [X], who used to improve rotation, is [Y]",1
"The [X], who used to control methods, is [Y]",1
"The [X], who promoted treatment, is [Y]",1
"The [X], who was advantages, is [Y]",1
"The [X], who reduced the use, is [Y]",1
"The [X], who was free from pesticides, is [Y]",1
"The [X], who supported economies, is [Y]",1
"The [X], who produced yields, is [Y]",1
"The [X], who required labor, is [Y]",1
"The [X], who was expensive due the cost, is [Y]",1
"The [X], who had a impact, is [Y]",33
"The [X], who improved health, is [Y]",6
"The [X], who reduced emissions, is [Y]",1
"The [X], who was an part of agriculture, is [Y]",1
"The [X], who produced crops, is [Y]",1
"The [X], who supported protect, is [Y]",1
"The [X], who was types of missiles, is [Y]",1
"The [X], who was equipped with types, is [Y]",1
"The [X], who had the right, is [Y]",4
"The [X], who allowed to develop weapons, is [Y]",1
"The [X], who respected the rights, is [Y]",1
"The [X], who faced sanctions, is [Y]",1
"The [X], who understood the consequences, is [Y]",1
"The [X], who introduced the concept, is [Y]",10
"The [X], who was a algorithm in systems, is [Y]",1
"The [X], who was used to convert a signal, is [Y]",1
"The [X], who was a scheme, is [Y]",1
"The [X], who was used in processing, is [Y]",1
"The [X], who used in systems, is [Y]",5
"The [X], who was used in systems, is [Y]",1
"The [X], who discussed the optimization, is [Y]",1
"The [X], who applied them, is [Y]",1
"The [X], who was done for reasons, is [Y]",1
"The [X], who needed to gather some wood, is [Y]",1
