template,frequency
"The [X], who made with district, is [Y]",1
"The [X], who joined the newsletter, is [Y]",1
"The [X], who saw a shortfall, is [Y]",1
"The [X], who blamed the law, is [Y]",2
"The [X], who ed a pittance, is [Y]",1
"The [X], who confirmed the exodus, is [Y]",1
"The [X], who headed to Florida, is [Y]",1
"The [X], who said a appraiser, is [Y]",1
"The [X], who dropped, is [Y]",2
"The [X], who forgot research from X, is [Y]",1
"The [X], who was the law, is [Y]",2
"The [X], who got a cut, is [Y]",1
"The [X], who got a increase, is [Y]",1
"The [X], who went a flood, is [Y]",1
"The [X], who joined Group, is [Y]",1
"The [X], who expanded Portfolio, is [Y]",1
"The [X], who reported the Post, is [Y]",1
"The [X], who flagged ads, is [Y]",1
"The [X], who told the Post, is [Y]",1
"The [X], who said confused about events, is [Y]",1
"The [X], who realized LGBTQ, is [Y]",1
"The [X], who included a company, is [Y]",1
"The [X], who said ludicrous, is [Y]",2
"The [X], who told had say The Post, is [Y]",1
"The [X], who urged to Drop Kemp, is [Y]",1
"The [X], who married, is [Y]",1
"The [X], who confirmed Two Appointees, is [Y]",1
"The [X], who was the Surprise, is [Y]",1
"The [X], who increased Protections, is [Y]",2
"The [X], who seemed to agree, is [Y]",1
"The [X], who tended party to instruments, is [Y]",1
"The [X], who tended to simplify the argument, is [Y]",1
"The [X], who was an sell, is [Y]",1
"The [X], who provided the cannon of law, is [Y]",1
"The [X], who made the case, is [Y]",2
"The [X], who provided a survey, is [Y]",1
"The [X], who considered the context, is [Y]",1
"The [X], who outlined proposals for law, is [Y]",1
"The [X], who said this, is [Y]",6
"The [X], who said the incentives, is [Y]",1
"The [X], who was inclined to resolve issues, is [Y]",1
"The [X], who expressed satisfaction over the governments, is [Y]",1
"The [X], who appreciated the Minister, is [Y]",1
"The [X], who lauded to listen the governments, is [Y]",1
"The [X], who asked to attend Drake, is [Y]",1
"The [X], who was a owner of the team, is [Y]",1
"The [X], who went, is [Y]",70
"The [X], who encouraged to come Drake, is [Y]",1
"The [X], who told Sports, is [Y]",2
"The [X], who was told the concern, is [Y]",1
"The [X], who agreed best, is [Y]",1
"The [X], who chose, is [Y]",1
"The [X], who made sense, is [Y]",7
"The [X], who was Drake, is [Y]",1
"The [X], who published in Plant, is [Y]",1
"The [X], who got alerts, is [Y]",2
"The [X], who was a disorder, is [Y]",2
"The [X], who hindered translocation of nutrients, is [Y]",1
"The [X], who was to examine the effect, is [Y]",1
"The [X], who primed, is [Y]",1
"The [X], who was planted in the field, is [Y]",1
"The [X], who performed, is [Y]",2
"The [X], who differed significantly in sensitivity, is [Y]",1
"The [X], who correlated to the extent, is [Y]",1
"The [X], who was no differences between sites, is [Y]",1
"The [X], who entered the code, is [Y]",1
"The [X], who read the Terms, is [Y]",1
"The [X], who shared this abstract, is [Y]",1
"The [X], who was any convergence, is [Y]",1
"The [X], who made Nutrition, is [Y]",1
"The [X], who was Amway, is [Y]",3
"The [X], who helped wondering, is [Y]",1
"The [X], who was success, is [Y]",2
"The [X], who had this capability, is [Y]",1
"The [X], who accepted responsibility, is [Y]",1
"The [X], who was available upon request, is [Y]",1
"The [X], who read like an advertisement, is [Y]",1
"The [X], who was acquainted with DeVos, is [Y]",1
"The [X], who referenced the work, is [Y]",1
"The [X], who was verboten to get the them, is [Y]",1
"The [X], who believed that event, is [Y]",1
"The [X], who was seven, is [Y]",1
"The [X], who filled, is [Y]",2
"The [X], who strained water, is [Y]",1
"The [X], who showed The Plan, is [Y]",1
"The [X], who was honored at a fundraiser, is [Y]",1
"The [X], who ended making, is [Y]",1
"The [X], who achieved Emerald, is [Y]",1
"The [X], who was to figure the moment, is [Y]",1
"The [X], who dove into a scheme, is [Y]",1
"The [X], who called it, is [Y]",14
"The [X], who launched in 1995, is [Y]",1
"The [X], who enacted a ban, is [Y]",1
"The [X], who introduced 2005 one of the companies, is [Y]",1
"The [X], who was way of, is [Y]",1
"The [X], who lured you to this plan, is [Y]",1
"The [X], who misguided, is [Y]",1
"The [X], who was attractive to listen, is [Y]",1
"The [X], who was another way of the end, is [Y]",1
"The [X], who advised every one, is [Y]",1
"The [X], who appreciated article, is [Y]",1
"The [X], who let experience, is [Y]",1
"The [X], who gave to do the instructions, is [Y]",1
"The [X], who participated at conventions, is [Y]",1
"The [X], who was a phony, is [Y]",1
"The [X], who had no substance, is [Y]",1
"The [X], who stopped, is [Y]",3
"The [X], who spent thousands of dollars, is [Y]",1
"The [X], who was instructed to do, is [Y]",1
"The [X], who was ashamed, is [Y]",3
"The [X], who called leader, is [Y]",1
"The [X], who had a degree, is [Y]",4
"The [X], who knew who, is [Y]",5
"The [X], who wished something, is [Y]",1
"The [X], who had no clue, is [Y]",2
"The [X], who stopped going, is [Y]",1
"The [X], who saw a change, is [Y]",1
"The [X], who gave support, is [Y]",1
"The [X], who helped sales, is [Y]",1
"The [X], who said anything, is [Y]",3
"The [X], who told to cut me, is [Y]",1
"The [X], who was sued for, is [Y]",1
"The [X], who was one God, is [Y]",1
"The [X], who ed under, is [Y]",1
"The [X], who was coaches, is [Y]",1
"The [X], who was good to hit lots, is [Y]",1
"The [X], who was in Amway, is [Y]",2
"The [X], who wanted involved without the knowledge, is [Y]",1
"The [X], who met, is [Y]",4
"The [X], who betted full of smiles, is [Y]",1
"The [X], who pumped to go me, is [Y]",1
"The [X], who meant business, is [Y]",1
"The [X], who was in straits, is [Y]",1
"The [X], who got 3 %, is [Y]",1
"The [X], who had to lie, is [Y]",1
"The [X], who donted MENTION, is [Y]",1
"The [X], who came him, is [Y]",3
"The [X], who was a liar, is [Y]",1
"The [X], who was a scam, is [Y]",4
"The [X], who got a cheque, is [Y]",1
"The [X], who had machines, is [Y]",1
"The [X], who was like another Government, is [Y]",1
"The [X], who was shut, is [Y]",1
"The [X], who read a businessman, is [Y]",1
"The [X], who asked to attend me, is [Y]",1
"The [X], who was difficult to guess which version, is [Y]",1
"The [X], who jumped at the chance, is [Y]",1
"The [X], who looked rich, is [Y]",1
"The [X], who was a program, is [Y]",2
"The [X], who helped to pursue me, is [Y]",1
"The [X], who offered salvation, is [Y]",1
"The [X], who offered something, is [Y]",1
"The [X], who held a copy, is [Y]",1
"The [X], who ed no hammer, is [Y]",1
"The [X], who was in business, is [Y]",1
"The [X], who appeared to have a reputation, is [Y]",1
"The [X], who was amazed with service, is [Y]",1
"The [X], who was easy to sign an order, is [Y]",1
"The [X], who offered a selection, is [Y]",1
"The [X], who arrived quality, is [Y]",1
"The [X], who included products from nutrition, is [Y]",1
"The [X], who loved to pay soap, is [Y]",1
"The [X], who had expensive, is [Y]",1
"The [X], who was no program, is [Y]",1
"The [X], who seemed people, is [Y]",2
"The [X], who was few products, is [Y]",1
"The [X], who decided to make some changes, is [Y]",1
"The [X], who championed the trio, is [Y]",1
"The [X], who was excited, is [Y]",8
"The [X], who did anything, is [Y]",5
"The [X], who decided to come, is [Y]",1
"The [X], who was a company, is [Y]",11
"The [X], who ed one thing, is [Y]",2
"The [X], who was some seminars, is [Y]",1
"The [X], who made free, is [Y]",1
"The [X], who got queer, is [Y]",1
"The [X], who was good, is [Y]",26
"The [X], who was part of it, is [Y]",2
"The [X], who ended, is [Y]",10
"The [X], who had to guide distributors, is [Y]",1
"The [X], who had to check, is [Y]",1
"The [X], who had can earning a mindset, is [Y]",1
"The [X], who rode in the back, is [Y]",1
"The [X], who struck, is [Y]",5
"The [X], who said Dale, is [Y]",1
"The [X], who played from the tips, is [Y]",1
"The [X], who went to show the part, is [Y]",1
"The [X], who stayed dry, is [Y]",1
"The [X], who sold products, is [Y]",2
"The [X], who had cosmetics, is [Y]",1
"The [X], who offered CDs, is [Y]",1
"The [X], who was free for anybody, is [Y]",1
"The [X], who was able to make sales, is [Y]",1
"The [X], who had to sell stuff, is [Y]",1
"The [X], who became IBOs, is [Y]",1
"The [X], who was this presentation, is [Y]",1
"The [X], who was May, is [Y]",1
"The [X], who smiled way, is [Y]",1
"The [X], who ed no way, is [Y]",4
"The [X], who made a lot, is [Y]",7
"The [X], who was misleading in the truth, is [Y]",1
"The [X], who was sure to watch NBCs, is [Y]",1
"The [X], who launched Amway in 1959, is [Y]",1
"The [X], who was with, is [Y]",5
"The [X], who included Group, is [Y]",1
"The [X], who owned the team, is [Y]",1
"The [X], who avoided the question, is [Y]",1
"The [X], who said 100 %, is [Y]",1
"The [X], who was ashamed of answer, is [Y]",1
"The [X], who stumbled in response, is [Y]",1
"The [X], who did research, is [Y]",2
"The [X], who was the expert, is [Y]",1
"The [X], who was no scheme, is [Y]",1
"The [X], who avoided making, is [Y]",1
"The [X], who was no reason, is [Y]",2
"The [X], who became a IBO, is [Y]",1
"The [X], who had interests, is [Y]",2
"The [X], who invited me over one night, is [Y]",1
"The [X], who tried to tell him, is [Y]",1
"The [X], who loved the guy, is [Y]",1
"The [X], who ed a guy, is [Y]",4
"The [X], who received a Bonus, is [Y]",1
"The [X], who was deducted from own, is [Y]",1
"The [X], who payouted 6 bonuses, is [Y]",1
"The [X], who got 3 percent, is [Y]",1
"The [X], who amounted to the thing, is [Y]",1
"The [X], who aired a report, is [Y]",1
"The [X], who published an website, is [Y]",1
"The [X], who stated on site, is [Y]",1
"The [X], who kept able to continue HLF, is [Y]",1
"The [X], who was adversarial with HLF, is [Y]",1
"The [X], who was for everyone, is [Y]",2
"The [X], who was no job, is [Y]",1
"The [X], who guaranteed nothing, is [Y]",1
"The [X], who was no thing as security, is [Y]",1
"The [X], who was a rate, is [Y]",1
"The [X], who was the risk of all ventures, is [Y]",1
"The [X], who failed you, is [Y]",1
"The [X], who encouraged good, is [Y]",1
"The [X], who was a scheme, is [Y]",1
"The [X], who was involved in selling, is [Y]",1
"The [X], who was estimated at billion, is [Y]",1
"The [X], who was women, is [Y]",3
"The [X], who described balance, is [Y]",1
"The [X], who sadied it, is [Y]",1
"The [X], who was to go the company, is [Y]",1
"The [X], who went thru 15 hours, is [Y]",1
"The [X], who had distributors, is [Y]",1
"The [X], who had a rate, is [Y]",3
"The [X], who had train, is [Y]",1
"The [X], who continued to stand, is [Y]",1
"The [X], who was AE, is [Y]",1
"The [X], who blamed open to all, is [Y]",1
"The [X], who dealt with the issue, is [Y]",1
"The [X], who was those, is [Y]",7
"The [X], who said the portion, is [Y]",1
"The [X], who was concerned, is [Y]",4
"The [X], who donated handsomely to two colleges, is [Y]",1
"The [X], who came in 1988, is [Y]",1
"The [X], who wrote to supporters, is [Y]",1
"The [X], who was a builder, is [Y]",1
"The [X], who merged with theirs, is [Y]",1
"The [X], who told better, is [Y]",1
"The [X], who meant a drain, is [Y]",1
"The [X], who missed the point, is [Y]",1
"The [X], who obtained wealth, is [Y]",1
"The [X], who was usually within 20 days, is [Y]",1
"The [X], who shipped In Canada, is [Y]",1
"The [X], who accepted returns, is [Y]",1
"The [X], who allowed, is [Y]",2
"The [X], who made Sounds of the ideal, is [Y]",1
"The [X], who was correlated with the Excellence, is [Y]",1
"The [X], who chose an instrument, is [Y]",1
"The [X], who called for quote, is [Y]",1
"The [X], who was exchanged a all, is [Y]",1
"The [X], who was subject to discretion, is [Y]",1
"The [X], who exchanged subject to a charge, is [Y]",1
"The [X], who was exchanged, is [Y]",1
"The [X], who took into consideration, is [Y]",2
"The [X], who was deducted from the amount, is [Y]",1
"The [X], who was refundable, is [Y]",1
"The [X], who reserved the right, is [Y]",2
"The [X], who guided for, is [Y]",1
"The [X], who was made at any location, is [Y]",1
"The [X], who had number, is [Y]",1
"The [X], who ensured that, is [Y]",1
"The [X], who contacted to let us, is [Y]",1
"The [X], who was in packaging, is [Y]",1
"The [X], who was used for shipment, is [Y]",1
"The [X], who was returned to, is [Y]",1
"The [X], who signed, is [Y]",26
"The [X], who thanked you for the newsletter, is [Y]",1
"The [X], who hoped shopping, is [Y]",1
"The [X], who had To Start the Terms, is [Y]",1
"The [X], who was the party, is [Y]",2
"The [X], who lost superior, is [Y]",1
"The [X], who considered a scenario, is [Y]",1
"The [X], who was prepared to argue bills, is [Y]",1
"The [X], who came back to that point, is [Y]",1
"The [X], who was sucked into the discussion, is [Y]",1
"The [X], who had the idea, is [Y]",2
"The [X], who set the terms, is [Y]",1
"The [X], who told Us, is [Y]",2
"The [X], who fell short in the discussion, is [Y]",1
"The [X], who did to help, is [Y]",1
"The [X], who was nothing, is [Y]",13
"The [X], who played a role, is [Y]",9
"The [X], who covered a thing, is [Y]",1
"The [X], who knew little about everything, is [Y]",1
"The [X], who had to start the terms, is [Y]",1
"The [X], who began by the those, is [Y]",1
"The [X], who was to assure everyone, is [Y]",1
"The [X], who wanted to seen, is [Y]",1
"The [X], who believed good, is [Y]",1
"The [X], who stopped the allocators of capital, is [Y]",1
"The [X], who won to try the debate, is [Y]",1
"The [X], who was able to win a debate, is [Y]",1
"The [X], who embraced conservatism, is [Y]",1
"The [X], who wilted defensive, is [Y]",1
"The [X], who needed to teach conservatives, is [Y]",1
"The [X], who was unprepared for this, is [Y]",1
"The [X], who needed to happen, is [Y]",1
"The [X], who appeared originally on The Journal, is [Y]",1
"The [X], who loaded the SDK, is [Y]",1
"The [X], who deleted 1,000 Tweets, is [Y]",1
"The [X], who suggested Arizonans, is [Y]",1
"The [X], who sold on Alone, is [Y]",1
"The [X], who benefited from Policies, is [Y]",1
